Start (s),End (s),Scientific name,Common name,Confidence,File,lat,lon,week,min_conf,branch,experiment,file,expected,species,species_key,expected_key,confidence,start_s,end_s
0.0,3.0,Locustella fluviatilis,River Warbler,0.0062,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,River Warbler,riverwarbler,annashummingbird,0.0062,0.0,3.0
0.0,3.0,Passerculus sandwichensis,Savannah Sparrow,0.0045,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Savannah Sparrow,savannahsparrow,annashummingbird,0.0045,0.0,3.0
0.0,3.0,Spizella pallida,Clay-colored Sparrow,0.0033,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Clay-colored Sparrow,claycoloredsparrow,annashummingbird,0.0033,0.0,3.0
0.0,3.0,Ammospiza leconteii,LeConte's Sparrow,0.0032,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,LeConte's Sparrow,lecontessparrow,annashummingbird,0.0032,0.0,3.0
0.0,3.0,Phoenicurus ochruros,Black Redstart,0.0012,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Black Redstart,blackredstart,annashummingbird,0.0012,0.0,3.0
0.0,3.0,Spizella breweri,Brewer's Sparrow,0.0012,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Brewer's Sparrow,brewerssparrow,annashummingbird,0.0012,0.0,3.0
0.0,3.0,Aegithalos concinnus,Black-throated Tit,0.0007,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Black-throated Tit,blackthroatedtit,annashummingbird,0.0007,0.0,3.0
0.0,3.0,Sicalis luteola,Grassland Yellow-Finch,0.0004,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Grassland Yellow-Finch,grasslandyellowfinch,annashummingbird,0.0004,0.0,3.0
0.0,3.0,Coereba flaveola,Bananaquit,0.0003,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Bananaquit,bananaquit,annashummingbird,0.0003,0.0,3.0
0.0,3.0,Colibri coruscans,Sparkling Violetear,0.0003,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Sparkling Violetear,sparklingvioletear,annashummingbird,0.0003,0.0,3.0
0.0,3.0,Ammodramus aurifrons,Yellow-browed Sparrow,0.0003,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Yellow-browed Sparrow,yellowbrowedsparrow,annashummingbird,0.0003,0.0,3.0
0.0,3.0,Calypte costae,Costa's Hummingbird,0.0003,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Costa's Hummingbird,costashummingbird,annashummingbird,0.0003,0.0,3.0
0.0,3.0,Cisticola juncidis,Zitting Cisticola,0.0002,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Zitting Cisticola,zittingcisticola,annashummingbird,0.0002,0.0,3.0
0.0,3.0,Selasphorus sasin,Allen's Hummingbird,0.0002,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Allen's Hummingbird,allenshummingbird,annashummingbird,0.0002,0.0,3.0
0.0,3.0,Selasphorus calliope,Calliope Hummingbird,0.0001,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Calliope Hummingbird,calliopehummingbird,annashummingbird,0.0001,0.0,3.0
0.0,3.0,Xenerpestes singularis,Equatorial Graytail,0.0001,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Equatorial Graytail,equatorialgraytail,annashummingbird,0.0001,0.0,3.0
0.0,3.0,Salpinctes obsoletus,Rock Wren,0.0001,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Rock Wren,rockwren,annashummingbird,0.0001,0.0,3.0
0.0,3.0,Stilpnia heinei,Black-capped Tanager,0.0001,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Black-capped Tanager,blackcappedtanager,annashummingbird,0.0001,0.0,3.0
0.0,3.0,Baeolophus inornatus,Oak Titmouse,0.0001,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Oak Titmouse,oaktitmouse,annashummingbird,0.0001,0.0,3.0
3.0,6.0,Calypte anna,Anna's Hummingbird,0.9953,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Anna's Hummingbird,annashummingbird,annashummingbird,0.9953,3.0,6.0
3.0,6.0,Phoenicurus ochruros,Black Redstart,0.0384,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Black Redstart,blackredstart,annashummingbird,0.0384,3.0,6.0
3.0,6.0,Spizella pallida,Clay-colored Sparrow,0.011,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Clay-colored Sparrow,claycoloredsparrow,annashummingbird,0.011,3.0,6.0
3.0,6.0,Locustella fluviatilis,River Warbler,0.0035,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,River Warbler,riverwarbler,annashummingbird,0.0035,3.0,6.0
3.0,6.0,Passerculus sandwichensis,Savannah Sparrow,0.0033,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Savannah Sparrow,savannahsparrow,annashummingbird,0.0033,3.0,6.0
3.0,6.0,Spizella breweri,Brewer's Sparrow,0.0027,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Brewer's Sparrow,brewerssparrow,annashummingbird,0.0027,3.0,6.0
3.0,6.0,Ammospiza leconteii,LeConte's Sparrow,0.0024,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,LeConte's Sparrow,lecontessparrow,annashummingbird,0.0024,3.0,6.0
3.0,6.0,Aegithalos concinnus,Black-throated Tit,0.0013,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Black-throated Tit,blackthroatedtit,annashummingbird,0.0013,3.0,6.0
3.0,6.0,Saxicola rubetra,Whinchat,0.001,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Whinchat,whinchat,annashummingbird,0.001,3.0,6.0
3.0,6.0,Sicalis luteola,Grassland Yellow-Finch,0.0009,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Grassland Yellow-Finch,grasslandyellowfinch,annashummingbird,0.0009,3.0,6.0
3.0,6.0,Troglodytes aedon,House Wren,0.0006,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,House Wren,housewren,annashummingbird,0.0006,3.0,6.0
3.0,6.0,Thryomanes bewickii,Bewick's Wren,0.0006,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Bewick's Wren,bewickswren,annashummingbird,0.0006,3.0,6.0
3.0,6.0,Salpinctes obsoletus,Rock Wren,0.0004,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Rock Wren,rockwren,annashummingbird,0.0004,3.0,6.0
3.0,6.0,Cisticola juncidis,Zitting Cisticola,0.0004,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Zitting Cisticola,zittingcisticola,annashummingbird,0.0004,3.0,6.0
3.0,6.0,Setophaga nigrescens,Black-throated Gray Warbler,0.0003,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Black-throated Gray Warbler,blackthroatedgraywarbler,annashummingbird,0.0003,3.0,6.0
3.0,6.0,Campylorhynchus brunneicapillus,Cactus Wren,0.0003,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Cactus Wren,cactuswren,annashummingbird,0.0003,3.0,6.0
3.0,6.0,Ploceus velatus,Southern Masked-Weaver,0.0003,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Southern Masked-Weaver,southernmaskedweaver,annashummingbird,0.0003,3.0,6.0
3.0,6.0,Cisticola subruficapilla,Red-headed Cisticola,0.0003,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Red-headed Cisticola,redheadedcisticola,annashummingbird,0.0003,3.0,6.0
3.0,6.0,Galerida cristata,Crested Lark,0.0003,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Crested Lark,crestedlark,annashummingbird,0.0003,3.0,6.0
3.0,6.0,Calypte costae,Costa's Hummingbird,0.0002,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Costa's Hummingbird,costashummingbird,annashummingbird,0.0002,3.0,6.0
6.0,9.0,Calypte anna,Anna's Hummingbird,0.9963,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Anna's Hummingbird,annashummingbird,annashummingbird,0.9963,6.0,9.0
6.0,9.0,Passerculus sandwichensis,Savannah Sparrow,0.0296,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Savannah Sparrow,savannahsparrow,annashummingbird,0.0296,6.0,9.0
6.0,9.0,Euplectes afer,Yellow-crowned Bishop,0.0112,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Yellow-crowned Bishop,yellowcrownedbishop,annashummingbird,0.0112,6.0,9.0
6.0,9.0,Spizella breweri,Brewer's Sparrow,0.0094,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Brewer's Sparrow,brewerssparrow,annashummingbird,0.0094,6.0,9.0
6.0,9.0,Apus apus,Common Swift,0.0061,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Common Swift,commonswift,annashummingbird,0.0061,6.0,9.0
6.0,9.0,Locustella mandelli,Russet Bush Warbler,0.0053,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Russet Bush Warbler,russetbushwarbler,annashummingbird,0.0053,6.0,9.0
6.0,9.0,Emberiza calandra,Corn Bunting,0.0034,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Corn Bunting,cornbunting,annashummingbird,0.0034,6.0,9.0
6.0,9.0,Cisticola juncidis,Zitting Cisticola,0.003,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Zitting Cisticola,zittingcisticola,annashummingbird,0.003,6.0,9.0
6.0,9.0,Phoenicurus ochruros,Black Redstart,0.0029,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Black Redstart,blackredstart,annashummingbird,0.0029,6.0,9.0
6.0,9.0,Colibri coruscans,Sparkling Violetear,0.002,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Sparkling Violetear,sparklingvioletear,annashummingbird,0.002,6.0,9.0
6.0,9.0,Spizella pallida,Clay-colored Sparrow,0.0018,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Clay-colored Sparrow,claycoloredsparrow,annashummingbird,0.0018,6.0,9.0
6.0,9.0,Cisticola fulvicapilla,Piping Cisticola,0.0016,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Piping Cisticola,pipingcisticola,annashummingbird,0.0016,6.0,9.0
6.0,9.0,Archilochus alexandri,Black-chinned Hummingbird,0.0015,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Black-chinned Hummingbird,blackchinnedhummingbird,annashummingbird,0.0015,6.0,9.0
6.0,9.0,Sicalis luteola,Grassland Yellow-Finch,0.0014,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Grassland Yellow-Finch,grasslandyellowfinch,annashummingbird,0.0014,6.0,9.0
6.0,9.0,Lanius collurio,Red-backed Shrike,0.0011,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Red-backed Shrike,redbackedshrike,annashummingbird,0.0011,6.0,9.0
6.0,9.0,Ammospiza leconteii,LeConte's Sparrow,0.001,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,LeConte's Sparrow,lecontessparrow,annashummingbird,0.001,6.0,9.0
6.0,9.0,Colibri thalassinus,Mexican Violetear,0.0009,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Mexican Violetear,mexicanvioletear,annashummingbird,0.0009,6.0,9.0
6.0,9.0,Setophaga nigrescens,Black-throated Gray Warbler,0.0009,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Black-throated Gray Warbler,blackthroatedgraywarbler,annashummingbird,0.0009,6.0,9.0
6.0,9.0,Emberiza melanocephala,Black-headed Bunting,0.0008,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Black-headed Bunting,blackheadedbunting,annashummingbird,0.0008,6.0,9.0
6.0,9.0,Calypte costae,Costa's Hummingbird,0.0007,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Costa's Hummingbird,costashummingbird,annashummingbird,0.0007,6.0,9.0
9.0,10.0,Calypte anna,Anna's Hummingbird,0.992,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Anna's Hummingbird,annashummingbird,annashummingbird,0.992,9.0,10.0
9.0,10.0,Spizella pallida,Clay-colored Sparrow,0.1583,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Clay-colored Sparrow,claycoloredsparrow,annashummingbird,0.1583,9.0,10.0
9.0,10.0,Passerculus sandwichensis,Savannah Sparrow,0.034,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Savannah Sparrow,savannahsparrow,annashummingbird,0.034,9.0,10.0
9.0,10.0,Locustella fluviatilis,River Warbler,0.0173,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,River Warbler,riverwarbler,annashummingbird,0.0173,9.0,10.0
9.0,10.0,Ammodramus aurifrons,Yellow-browed Sparrow,0.0171,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Yellow-browed Sparrow,yellowbrowedsparrow,annashummingbird,0.0171,9.0,10.0
9.0,10.0,Sicalis luteola,Grassland Yellow-Finch,0.0151,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Grassland Yellow-Finch,grasslandyellowfinch,annashummingbird,0.0151,9.0,10.0
9.0,10.0,Ploceus velatus,Southern Masked-Weaver,0.0105,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Southern Masked-Weaver,southernmaskedweaver,annashummingbird,0.0105,9.0,10.0
9.0,10.0,Vermivora cyanoptera,Blue-winged Warbler,0.0105,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Blue-winged Warbler,bluewingedwarbler,annashummingbird,0.0105,9.0,10.0
9.0,10.0,Ammospiza leconteii,LeConte's Sparrow,0.0104,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,LeConte's Sparrow,lecontessparrow,annashummingbird,0.0104,9.0,10.0
9.0,10.0,Euplectes ardens,Red-collared Widowbird,0.007,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Red-collared Widowbird,redcollaredwidowbird,annashummingbird,0.007,9.0,10.0
9.0,10.0,Spizella breweri,Brewer's Sparrow,0.0048,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Brewer's Sparrow,brewerssparrow,annashummingbird,0.0048,9.0,10.0
9.0,10.0,Geospizopsis plebejus,Ash-breasted Sierra Finch,0.0046,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Ash-breasted Sierra Finch,ashbreastedsierrafinch,annashummingbird,0.0046,9.0,10.0
9.0,10.0,Vermivora chrysoptera,Golden-winged Warbler,0.0037,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Golden-winged Warbler,goldenwingedwarbler,annashummingbird,0.0037,9.0,10.0
9.0,10.0,Serinus serinus,European Serin,0.0028,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,European Serin,europeanserin,annashummingbird,0.0028,9.0,10.0
9.0,10.0,Phoenicurus ochruros,Black Redstart,0.0028,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Black Redstart,blackredstart,annashummingbird,0.0028,9.0,10.0
9.0,10.0,Euplectes afer,Yellow-crowned Bishop,0.0022,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Yellow-crowned Bishop,yellowcrownedbishop,annashummingbird,0.0022,9.0,10.0
9.0,10.0,Stenostira scita,Fairy Flycatcher,0.0018,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Fairy Flycatcher,fairyflycatcher,annashummingbird,0.0018,9.0,10.0
9.0,10.0,Prinia gracilis,Graceful Prinia,0.0018,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Graceful Prinia,gracefulprinia,annashummingbird,0.0018,9.0,10.0
9.0,10.0,Melanospiza bicolor,Black-faced Grassquit,0.0015,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Black-faced Grassquit,blackfacedgrassquit,annashummingbird,0.0015,9.0,10.0
9.0,10.0,Coereba flaveola,Bananaquit,0.0014,Filtered_Without_Harmonics\Normalized_Audio\Anna's Hummingbird.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Anna's Hummingbird.wav,Anna's Hummingbird,Bananaquit,bananaquit,annashummingbird,0.0014,9.0,10.0
0.0,3.0,Hirundo rustica,Barn Swallow,0.9997,Filtered_Without_Harmonics\Normalized_Audio\Barn Sparrow.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Barn Sparrow.wav,Barn Sparrow,Barn Swallow,barnswallow,barnsparrow,0.9997,0.0,3.0
0.0,3.0,Riparia riparia,Bank Swallow,0.0014,Filtered_Without_Harmonics\Normalized_Audio\Barn Sparrow.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Barn Sparrow.wav,Barn Sparrow,Bank Swallow,bankswallow,barnsparrow,0.0014,0.0,3.0
0.0,3.0,Iduna pallida,Eastern Olivaceous Warbler,0.0006,Filtered_Without_Harmonics\Normalized_Audio\Barn Sparrow.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Barn Sparrow.wav,Barn Sparrow,Eastern Olivaceous Warbler,easternolivaceouswarbler,barnsparrow,0.0006,0.0,3.0
0.0,3.0,Delichon urbicum,Common House-Martin,0.0003,Filtered_Without_Harmonics\Normalized_Audio\Barn Sparrow.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Barn Sparrow.wav,Barn Sparrow,Common House-Martin,commonhousemartin,barnsparrow,0.0003,0.0,3.0
0.0,3.0,Sylvia borin,Garden Warbler,0.0003,Filtered_Without_Harmonics\Normalized_Audio\Barn Sparrow.wav,-1.0,-1.0,-1,0.01,without_harmonics,E1_no_metadata,Barn Sparrow.wav,Barn Sparrow,Garden Warbler,gardenwarbler,barnsparrow,0.0003,0.0,3.0
