shift,distance_in,target_freq,detected_freq,frequency_error,rms,peak,target_power,dominant_power,filename
15,1,100,89.48863636363637,10.511363636363626,18982.996085326682,33718.08573774858,650412.8474343169,175995706.23628378,./Experiment1_FrequencyAccuracy\15\1 inch\test_1in_100hz.wav
15,1,1600,1432.1732954545457,167.82670454545428,7285.108746638851,11330.084650213068,3639.306975366586,103663145.95222639,./Experiment1_FrequencyAccuracy\15\1 inch\test_1in_1600hz.wav
15,1,200,178.97727272727275,21.022727272727252,314.2781290922791,520.0195756392045,894.309239917419,4526046.55944792,./Experiment1_FrequencyAccuracy\15\1 inch\test_1in_200hz.wav
15,1,3200,2864.524147727273,335.475852272727,4046.0050172824385,6203.382879083807,115.7866051917454,49257216.25336381,./Experiment1_FrequencyAccuracy\15\1 inch\test_1in_3200hz.wav
15,1,4000,3579.723011363637,420.27698863636306,842.3888799882438,1354.5304731889205,16.685791354828325,10715225.995098663,./Experiment1_FrequencyAccuracy\15\1 inch\test_1in_4000hz.wav
15,1,400,358.1321022727273,41.86789772727269,1414.3346350190905,2230.369051846591,561.2927780617667,20409312.160131194,./Experiment1_FrequencyAccuracy\15\1 inch\test_1in_400hz.wav
15,1,800,716.0866477272729,83.91335227272714,2449.5159004987436,3517.0667835582385,168.1885546258859,35393821.78179861,./Experiment1_FrequencyAccuracy\15\1 inch\test_1in_800hz.wav
15,12,100,89.48863636363637,10.511363636363626,16.405590554352557,71.39561878551149,933.9062567434793,115808.61701482668,./Experiment1_FrequencyAccuracy\15\12 inch\test_12in_100hz.wav
15,12,1600,1432.3508522727275,167.64914772727252,968.1421874314755,1737.478582208807,80.3825515265183,12886458.878372708,./Experiment1_FrequencyAccuracy\15\12 inch\test_12in_1600hz.wav
15,12,200,178.97727272727275,21.022727272727252,26.208213443933026,97.14641779119302,1146.0784376625043,339856.8376896926,./Experiment1_FrequencyAccuracy\15\12 inch\test_12in_200hz.wav
