shift,distance_in,target_freq,detected_freq,frequency_error,rms,peak,target_power,dominant_power,filename
14,30,12800,68.71448863636364,12731.285511363636,42.77467356375099,173.17296253551103,74.12108099109082,147552.82647991387,.\14\30 inch\test_30in_12800hz.wav
14,30,1600,1432.5284090909092,167.47159090909076,326.47950835636766,1376.339865944602,898.7308191108468,3926449.5394965936,.\14\30 inch\test_30in_1600hz.wav
14,30,20000,52.91193181818183,19947.08806818182,28.35671930593585,96.29157049005698,2.4913166751030076,51725.265090884976,.\14\30 inch\test_30in_20000hz.wav
14,30,200,179.15482954545456,20.84517045454544,60.392963965182574,171.027987393466,659.7229273728118,732013.5823127736,.\14\30 inch\test_30in_200hz.wav
14,30,3200,2865.411931818182,334.588068181818,464.2467867672918,1063.336292613636,151.9976075480446,5771815.127807003,.\14\30 inch\test_30in_3200hz.wav
14,30,400,358.1321022727273,41.86789772727269,134.3570568176213,398.924050071023,1080.6486401532588,2078877.8734806043,.\14\30 inch\test_30in_400hz.wav
14,30,6400,69.77982954545456,6330.220170454545,47.1415754844788,492.164306640625,16.895361051301734,166785.57313041916,.\14\30 inch\test_30in_6400hz.wav
14,30,800,716.4417613636365,83.55823863636351,239.60318500463873,553.065562855114,1215.361472793759,3117329.6436010026,.\14\30 inch\test_30in_800hz.wav
14,36,100,52.91193181818183,47.08806818181817,27.44325183030734,86.16923384232996,6256.935642079123,65798.55202598995,.\14\36 inch\test_36in_100hz.wav
14,36,12800,52.91193181818183,12747.088068181818,31.390944170070412,126.5771484375,22.79959147722184,69723.0665716636,.\14\36 inch\test_36in_12800hz.wav
14,36,1600,1432.5284090909092,167.47159090909076,569.3426626272167,1056.579012784091,218.72061402816672,8425868.8439373,.\14\36 inch\test_36in_1600hz.wav
14,36,20000,27.166193181818187,19972.83380681818,38.98391432877804,140.58123224431802,17.647820647208107,130998.13866508976,.\14\36 inch\test_36in_20000hz.wav
