experiment,file,source_path,bird,expected_birdnet_species,distance,start_s,end_s,window_duration_s,active_overlap_seconds,active_overlap_fraction,is_active_window,top1_prediction,top1_confidence,top2_prediction,top2_confidence,top3_prediction,top3_confidence,expected_detected,expected_rank,expected_confidence,correct_top1,correct_top3,correct_top5
E1_no_metadata,Annas_Hummingbird_4ft.wav,Birdsongs Recordings\4ft\Annas_Hummingbird_4ft.wav,Anna's Hummingbird,Anna's Hummingbird,4ft,0.0,3.0,3.0,1.5,0.5,True,Anna's Hummingbird,0.9932,Bananaquit,0.0008,Allen's Hummingbird,0.0007,True,1.0,0.9932,True,True,True
E1_no_metadata,Annas_Hummingbird_4ft.wav,Birdsongs Recordings\4ft\Annas_Hummingbird_4ft.wav,Anna's Hummingbird,Anna's Hummingbird,4ft,3.0,6.0,3.0,3.0,1.0,True,Anna's Hummingbird,0.9986,River Warbler,0.0022,House Wren,0.0019,True,1.0,0.9986,True,True,True
E1_no_metadata,Annas_Hummingbird_4ft.wav,Birdsongs Recordings\4ft\Annas_Hummingbird_4ft.wav,Anna's Hummingbird,Anna's Hummingbird,4ft,6.0,9.0,3.0,3.0,1.0,True,Anna's Hummingbird,0.9993,Bananaquit,0.005,Black Redstart,0.0024,True,1.0,0.9993,True,True,True
E1_no_metadata,Annas_Hummingbird_4ft.wav,Birdsongs Recordings\4ft\Annas_Hummingbird_4ft.wav,Anna's Hummingbird,Anna's Hummingbird,4ft,9.0,10.0,1.0,0.6999999999999993,0.6999999999999993,True,Anna's Hummingbird,0.9928,Rufous Hummingbird,0.0055,Blue-winged Warbler,0.0042,True,1.0,0.9928,True,True,True
E1_no_metadata,Barn_Swallow_4ft.wav,Birdsongs Recordings\4ft\Barn_Swallow_4ft.wav,Barn Swallow,Barn Swallow,4ft,0.0,3.0,3.0,2.7,0.9,True,Barn Swallow,0.9996,Bank Swallow,0.003,Tree Swallow,0.0005,True,1.0,0.9996,True,True,True
E1_no_metadata,Barn_Swallow_4ft.wav,Birdsongs Recordings\4ft\Barn_Swallow_4ft.wav,Barn Swallow,Barn Swallow,4ft,3.0,6.0,3.0,3.0,1.0,True,Barn Swallow,0.9995,Mistle Thrush,0.3064,Cliff Swallow,0.0416,True,1.0,0.9995,True,True,True
E1_no_metadata,Barn_Swallow_4ft.wav,Birdsongs Recordings\4ft\Barn_Swallow_4ft.wav,Barn Swallow,Barn Swallow,4ft,6.0,9.0,3.0,3.0,1.0,True,Barn Swallow,0.9991,Pacific Swallow,0.0512,Welcome Swallow,0.0163,True,1.0,0.9991,True,True,True
E1_no_metadata,Barn_Swallow_4ft.wav,Birdsongs Recordings\4ft\Barn_Swallow_4ft.wav,Barn Swallow,Barn Swallow,4ft,9.0,10.0,1.0,0.1999999999999993,0.1999999999999993,False,Mouse-colored Tyrannulet,0.0498,Streak-headed Antbird,0.0264,Rusty-headed Spinetail,0.0238,False,,0.0,False,False,False
E1_no_metadata,Bewicks_Wren_4ft.wav,Birdsongs Recordings\4ft\Bewicks_Wren_4ft.wav,Bewick's Wren,Bewick's Wren,4ft,0.0,3.0,3.0,2.4,0.7999999999999999,True,Bewick's Wren,0.7954,Black-throated Sparrow,0.0923,Song Sparrow,0.0666,True,1.0,0.7954,True,True,True
E1_no_metadata,Bewicks_Wren_4ft.wav,Birdsongs Recordings\4ft\Bewicks_Wren_4ft.wav,Bewick's Wren,Bewick's Wren,4ft,3.0,6.0,3.0,0.0,0.0,False,Black Phoebe,0.5682,Pygmy Nuthatch,0.0927,Engine,0.0403,False,,0.0,False,False,False
E1_no_metadata,Bewicks_Wren_4ft.wav,Birdsongs Recordings\4ft\Bewicks_Wren_4ft.wav,Bewick's Wren,Bewick's Wren,4ft,6.0,9.0,3.0,0.0,0.0,False,Engine,0.4912,Common Virtuoso Katydid,0.1749,Fork-tailed Bush Katydid,0.0786,False,,0.0,False,False,False
E1_no_metadata,Bewicks_Wren_4ft.wav,Birdsongs Recordings\4ft\Bewicks_Wren_4ft.wav,Bewick's Wren,Bewick's Wren,4ft,9.0,10.0,1.0,0.0,0.0,False,Engine,0.0246,Fireworks,0.0089,Fork-tailed Bush Katydid,0.006,False,,0.0,False,False,False
E1_no_metadata,Black_Phoebe_4ft.wav,Birdsongs Recordings\4ft\Black_Phoebe_4ft.wav,Black Phoebe,Black Phoebe,4ft,0.0,3.0,3.0,0.7500000000000002,0.25000000000000006,True,Black Phoebe,0.9975,Bushtit,0.0005,Engine,0.0004,True,1.0,0.9975,True,True,True
E1_no_metadata,Black_Phoebe_4ft.wav,Birdsongs Recordings\4ft\Black_Phoebe_4ft.wav,Black Phoebe,Black Phoebe,4ft,3.0,6.0,3.0,0.8999999999999999,0.3,True,Black Phoebe,0.9997,Engine,0.0089,Corn Bunting,0.0029,True,1.0,0.9997,True,True,True
E1_no_metadata,Black_Phoebe_4ft.wav,Birdsongs Recordings\4ft\Black_Phoebe_4ft.wav,Black Phoebe,Black Phoebe,4ft,6.0,9.0,3.0,0.7999999999999989,0.26666666666666633,True,Black Phoebe,0.9992,Eastern Phoebe,0.0011,Bushtit,0.0009,True,1.0,0.9992,True,True,True
E1_no_metadata,Black_Phoebe_4ft.wav,Birdsongs Recordings\4ft\Black_Phoebe_4ft.wav,Black Phoebe,Black Phoebe,4ft,9.0,10.0,1.0,0.40000000000000036,0.40000000000000036,True,Black Phoebe,0.9991,Engine,0.0011,Eastern Phoebe,0.001,True,1.0,0.9991,True,True,True
E1_no_metadata,California_Towhee_4ft.wav,Birdsongs Recordings\4ft\California_Towhee_4ft.wav,California Towhee,California Towhee,4ft,0.0,3.0,3.0,1.35,0.45,True,California Towhee,0.9997,White-throated Towhee,0.0056,Hooded Oriole,0.002,True,1.0,0.9997,True,True,True
E1_no_metadata,California_Towhee_4ft.wav,Birdsongs Recordings\4ft\California_Towhee_4ft.wav,California Towhee,California Towhee,4ft,3.0,6.0,3.0,0.0,0.0,False,Black Phoebe,0.4158,Common Virtuoso Katydid,0.0866,Olive-backed Sunbird,0.0384,False,,0.0,False,False,False
E1_no_metadata,California_Towhee_4ft.wav,Birdsongs Recordings\4ft\California_Towhee_4ft.wav,California Towhee,California Towhee,4ft,6.0,9.0,3.0,1.4499999999999993,0.4833333333333331,True,California Towhee,0.9922,Abert's Towhee,0.003,Hooded Oriole,0.0005,True,1.0,0.9922,True,True,True
E1_no_metadata,California_Towhee_4ft.wav,Birdsongs Recordings\4ft\California_Towhee_4ft.wav,California Towhee,California Towhee,4ft,9.0,10.0,1.0,0.0,0.0,False,Engine,0.0105,Common Virtuoso Katydid,0.0092,Fork-tailed Bush Katydid,0.0087,False,,0.0,False,False,False
E1_no_metadata,Dark_eyed_Junco_4ft.wav,Birdsongs Recordings\4ft\Dark_eyed_Junco_4ft.wav,Dark-eyed Junco,Dark-eyed Junco,4ft,0.0,3.0,3.0,1.7500000000000002,0.5833333333333334,True,Dark-eyed Junco,0.9602,Swamp Sparrow,0.097,Chipping Sparrow,0.0192,True,1.0,0.9602,True,True,True
E1_no_metadata,Dark_eyed_Junco_4ft.wav,Birdsongs Recordings\4ft\Dark_eyed_Junco_4ft.wav,Dark-eyed Junco,Dark-eyed Junco,4ft,3.0,6.0,3.0,0.0,0.0,False,Black Phoebe,0.4782,Common Virtuoso Katydid,0.1415,Pygmy Nuthatch,0.0642,False,,0.0,False,False,False
E1_no_metadata,Dark_eyed_Junco_4ft.wav,Birdsongs Recordings\4ft\Dark_eyed_Junco_4ft.wav,Dark-eyed Junco,Dark-eyed Junco,4ft,6.0,9.0,3.0,1.8500000000000005,0.6166666666666668,True,Dark-eyed Junco,0.983,Swamp Sparrow,0.073,Chipping Sparrow,0.0205,True,1.0,0.983,True,True,True
E1_no_metadata,Dark_eyed_Junco_4ft.wav,Birdsongs Recordings\4ft\Dark_eyed_Junco_4ft.wav,Dark-eyed Junco,Dark-eyed Junco,4ft,9.0,10.0,1.0,0.0,0.0,False,Black Phoebe,0.8861,Pygmy Nuthatch,0.1041,Hammond's Flycatcher,0.0632,False,,0.0,False,False,False
E1_no_metadata,European_Starling_4ft.wav,Birdsongs Recordings\4ft\European_Starling_4ft.wav,European Starling,European Starling,4ft,0.0,3.0,3.0,2.6,0.8666666666666667,True,Rusty Blackbird,0.2243,American Robin,0.1196,Freckle-breasted Thornbird,0.1025,True,14.0,0.0039,False,False,False
E1_no_metadata,European_Starling_4ft.wav,Birdsongs Recordings\4ft\European_Starling_4ft.wav,European Starling,European Starling,4ft,3.0,6.0,3.0,3.0,1.0,True,Black-capped Chickadee,0.2679,American Robin,0.2158,European Starling,0.078,True,3.0,0.078,False,True,True
E1_no_metadata,European_Starling_4ft.wav,Birdsongs Recordings\4ft\European_Starling_4ft.wav,European Starling,European Starling,4ft,6.0,9.0,3.0,3.0,1.0,True,European Starling,0.6804,Golden-crowned Sparrow,0.4729,Spotless Starling,0.1053,True,1.0,0.6804,True,True,True
E1_no_metadata,European_Starling_4ft.wav,Birdsongs Recordings\4ft\European_Starling_4ft.wav,European Starling,European Starling,4ft,9.0,10.0,1.0,1.0,1.0,True,European Starling,0.2921,Spotless Starling,0.2626,Rosy Starling,0.0979,True,1.0,0.2921,True,True,True
E1_no_metadata,Hooded_Oriole_4ft.wav,Birdsongs Recordings\4ft\Hooded_Oriole_4ft.wav,Hooded Oriole,Hooded Oriole,4ft,0.0,3.0,3.0,1.35,0.45,True,Hooded Oriole,0.9994,Cassin's Kingbird,0.0268,Bullock's Oriole,0.0228,True,1.0,0.9994,True,True,True
E1_no_metadata,Hooded_Oriole_4ft.wav,Birdsongs Recordings\4ft\Hooded_Oriole_4ft.wav,Hooded Oriole,Hooded Oriole,4ft,3.0,6.0,3.0,1.6500000000000008,0.5500000000000003,True,Hooded Oriole,0.9278,Curve-billed Thrasher,0.2312,Gray Catbird,0.0262,True,1.0,0.9278,True,True,True
E1_no_metadata,Hooded_Oriole_4ft.wav,Birdsongs Recordings\4ft\Hooded_Oriole_4ft.wav,Hooded Oriole,Hooded Oriole,4ft,6.0,9.0,3.0,2.4000000000000004,0.8000000000000002,True,Hooded Oriole,0.9863,Curve-billed Thrasher,0.4941,Orchard Oriole,0.0228,True,1.0,0.9863,True,True,True
E1_no_metadata,Hooded_Oriole_4ft.wav,Birdsongs Recordings\4ft\Hooded_Oriole_4ft.wav,Hooded Oriole,Hooded Oriole,4ft,9.0,10.0,1.0,0.8499999999999996,0.8499999999999996,True,Hooded Oriole,0.8006,Western Tanager,0.7782,California Thrasher,0.0171,True,1.0,0.8006,True,True,True
E1_no_metadata,House_Finch_4ft.wav,Birdsongs Recordings\4ft\House_Finch_4ft.wav,House Finch,House Finch,4ft,0.0,3.0,3.0,2.55,0.85,True,House Finch,0.937,Russet-crowned Warbler,0.0148,Purple Finch,0.013,True,1.0,0.937,True,True,True
E1_no_metadata,House_Finch_4ft.wav,Birdsongs Recordings\4ft\House_Finch_4ft.wav,House Finch,House Finch,4ft,3.0,6.0,3.0,0.6999999999999997,0.23333333333333325,True,House Finch,0.7383,Blue Grosbeak,0.0223,Olive Warbler,0.0182,True,1.0,0.7383,True,True,True
E1_no_metadata,House_Finch_4ft.wav,Birdsongs Recordings\4ft\House_Finch_4ft.wav,House Finch,House Finch,4ft,6.0,9.0,3.0,2.0,0.6666666666666666,True,House Finch,0.9675,Purple Finch,0.0473,Townsend's Solitaire,0.0364,True,1.0,0.9675,True,True,True
E1_no_metadata,House_Finch_4ft.wav,Birdsongs Recordings\4ft\House_Finch_4ft.wav,House Finch,House Finch,4ft,9.0,10.0,1.0,0.0,0.0,False,Eastern Bluebird,0.0447,Western Bluebird,0.0318,Rusty Blackbird,0.0244,False,,0.0,False,False,False
E1_no_metadata,House_Sparrow_4ft.wav,Birdsongs Recordings\4ft\House_Sparrow_4ft.wav,House Sparrow,House Sparrow,4ft,0.0,3.0,3.0,1.7420000000000002,0.5806666666666668,True,House Sparrow,0.6731,Italian Sparrow,0.1109,Spanish Sparrow,0.0202,True,1.0,0.6731,True,True,True
E1_no_metadata,House_Sparrow_4ft.wav,Birdsongs Recordings\4ft\House_Sparrow_4ft.wav,House Sparrow,House Sparrow,4ft,3.0,6.0,3.0,1.8359999999999999,0.612,True,House Sparrow,0.6954,Italian Sparrow,0.0184,Tree Swallow,0.0067,True,1.0,0.6954,True,True,True
E1_no_metadata,House_Sparrow_4ft.wav,Birdsongs Recordings\4ft\House_Sparrow_4ft.wav,House Sparrow,House Sparrow,4ft,6.0,9.0,3.0,1.8360000000000003,0.6120000000000001,True,House Sparrow,0.4291,Italian Sparrow,0.0291,Spanish Sparrow,0.0074,True,1.0,0.4291,True,True,True
E1_no_metadata,House_Sparrow_4ft.wav,Birdsongs Recordings\4ft\House_Sparrow_4ft.wav,House Sparrow,House Sparrow,4ft,9.0,10.0,1.0,0.6420000000000012,0.6420000000000012,True,House Sparrow,0.1432,Jungle Myna,0.0551,Yellow-throated Sparrow,0.0407,True,1.0,0.1432,True,True,True
E1_no_metadata,Lesser_Goldfinch_4ft.wav,Birdsongs Recordings\4ft\Lesser_Goldfinch_4ft.wav,Lesser Goldfinch,Lesser Goldfinch,4ft,0.0,3.0,3.0,3.0,1.0,True,Lesser Goldfinch,0.4046,Yellow-legged Thrush,0.0107,Yellow-bellied Siskin,0.0067,True,1.0,0.4046,True,True,True
E1_no_metadata,Lesser_Goldfinch_4ft.wav,Birdsongs Recordings\4ft\Lesser_Goldfinch_4ft.wav,Lesser Goldfinch,Lesser Goldfinch,4ft,3.0,6.0,3.0,2.3999999999999995,0.7999999999999998,True,Pallas's Leaf Warbler,0.5406,Lesser Goldfinch,0.0713,White-browed Wagtail,0.0308,True,2.0,0.0713,False,True,True
E1_no_metadata,Lesser_Goldfinch_4ft.wav,Birdsongs Recordings\4ft\Lesser_Goldfinch_4ft.wav,Lesser Goldfinch,Lesser Goldfinch,4ft,6.0,9.0,3.0,3.0,1.0,True,Lesser Goldfinch,0.3872,Yellow-legged Thrush,0.0513,Lawrence's Goldfinch,0.0281,True,1.0,0.3872,True,True,True
E1_no_metadata,Lesser_Goldfinch_4ft.wav,Birdsongs Recordings\4ft\Lesser_Goldfinch_4ft.wav,Lesser Goldfinch,Lesser Goldfinch,4ft,9.0,10.0,1.0,0.9920000000000009,0.9920000000000009,True,Collared Sunbird,0.4535,American Goldfinch,0.4459,Orinocan Saltator,0.0363,True,8.0,0.0076,False,False,False
E1_no_metadata,Mourning_Dove_4ft.wav,Birdsongs Recordings\4ft\Mourning_Dove_4ft.wav,Mourning Dove,Mourning Dove,4ft,0.0,3.0,3.0,1.0,0.3333333333333333,True,Mourning Dove,0.8717,Buff-spotted Flufftail,0.083,White-tipped Dove,0.0681,True,1.0,0.8717,True,True,True
E1_no_metadata,Mourning_Dove_4ft.wav,Birdsongs Recordings\4ft\Mourning_Dove_4ft.wav,Mourning Dove,Mourning Dove,4ft,3.0,6.0,3.0,2.3,0.7666666666666666,True,Mourning Dove,0.9449,Zenaida Dove,0.0296,White-winged Dove,0.0137,True,1.0,0.9449,True,True,True
E1_no_metadata,Mourning_Dove_4ft.wav,Birdsongs Recordings\4ft\Mourning_Dove_4ft.wav,Mourning Dove,Mourning Dove,4ft,6.0,9.0,3.0,1.2999999999999998,0.4333333333333333,True,Mourning Dove,0.6778,Eurasian Collared-Dove,0.0192,White-tipped Dove,0.0132,True,1.0,0.6778,True,True,True
E1_no_metadata,Mourning_Dove_4ft.wav,Birdsongs Recordings\4ft\Mourning_Dove_4ft.wav,Mourning Dove,Mourning Dove,4ft,9.0,10.0,1.0,0.0,0.0,False,Black Phoebe,0.9566,Yellow-bellied Flycatcher,0.0918,Hammond's Flycatcher,0.0736,False,,0.0,False,False,False
E1_no_metadata,Northern_House_Wren_4ft.wav,Birdsongs Recordings\4ft\Northern_House_Wren_4ft.wav,Northern House Wren,House Wren,4ft,0.0,3.0,3.0,2.7,0.9,True,House Wren,0.9954,Lewis's Woodpecker,0.0026,Lincoln's Sparrow,0.0015,True,1.0,0.9954,True,True,True
E1_no_metadata,Northern_House_Wren_4ft.wav,Birdsongs Recordings\4ft\Northern_House_Wren_4ft.wav,Northern House Wren,House Wren,4ft,3.0,6.0,3.0,0.8000000000000003,0.2666666666666668,True,House Wren,0.5479,Marsh Wren,0.0693,Connecticut Warbler,0.0674,True,1.0,0.5479,True,True,True
E1_no_metadata,Northern_House_Wren_4ft.wav,Birdsongs Recordings\4ft\Northern_House_Wren_4ft.wav,Northern House Wren,House Wren,4ft,6.0,9.0,3.0,2.8000000000000007,0.9333333333333336,True,House Wren,0.9978,Eastern Wood-Pewee,0.0021,Carolina Chickadee,0.0018,True,1.0,0.9978,True,True,True
E1_no_metadata,Northern_House_Wren_4ft.wav,Birdsongs Recordings\4ft\Northern_House_Wren_4ft.wav,Northern House Wren,House Wren,4ft,9.0,10.0,1.0,0.0,0.0,False,Yellow-bellied Flycatcher,0.3215,Hammond's Flycatcher,0.0333,Black Phoebe,0.0287,False,,0.0,False,False,False
E1_no_metadata,Northern_Mockingbird_4ft.wav,Birdsongs Recordings\4ft\Northern_Mockingbird_4ft.wav,Northern Mockingbird,Northern Mockingbird,4ft,0.0,3.0,3.0,1.6499999999999997,0.5499999999999999,True,Northern Mockingbird,0.8118,Brown Thrasher,0.313,Chalk-browed Mockingbird,0.1514,True,1.0,0.8118,True,True,True
E1_no_metadata,Northern_Mockingbird_4ft.wav,Birdsongs Recordings\4ft\Northern_Mockingbird_4ft.wav,Northern Mockingbird,Northern Mockingbird,4ft,3.0,6.0,3.0,1.1499999999999995,0.38333333333333314,True,Northern Mockingbird,0.3423,Tropical Mockingbird,0.054,Crissal Thrasher,0.0098,True,1.0,0.3423,True,True,True
E1_no_metadata,Northern_Mockingbird_4ft.wav,Birdsongs Recordings\4ft\Northern_Mockingbird_4ft.wav,Northern Mockingbird,Northern Mockingbird,4ft,6.0,9.0,3.0,2.13,0.71,True,Northern Mockingbird,0.2844,Chinese Blackbird,0.1124,Tropical Mockingbird,0.0283,True,1.0,0.2844,True,True,True
E1_no_metadata,Northern_Mockingbird_4ft.wav,Birdsongs Recordings\4ft\Northern_Mockingbird_4ft.wav,Northern Mockingbird,Northern Mockingbird,4ft,9.0,10.0,1.0,0.27999999999999936,0.27999999999999936,True,Black Drongo,0.0397,Square-tailed Bulbul,0.039,Chinese Blackbird,0.0322,False,,0.0,False,False,False
E1_no_metadata,Northern_Yellow_Warbler_4ft.wav,Birdsongs Recordings\4ft\Northern_Yellow_Warbler_4ft.wav,Northern Yellow Warbler,Yellow Warbler,4ft,0.0,3.0,3.0,0.0,0.0,False,Common Virtuoso Katydid,0.9627,Allen's Hummingbird,0.1939,Rufous Hummingbird,0.1637,False,,0.0,False,False,False
E1_no_metadata,Northern_Yellow_Warbler_4ft.wav,Birdsongs Recordings\4ft\Northern_Yellow_Warbler_4ft.wav,Northern Yellow Warbler,Yellow Warbler,4ft,3.0,6.0,3.0,1.3499999999999996,0.4499999999999999,True,Yellow Warbler,0.9331,American Redstart,0.0306,Chestnut-sided Warbler,0.0075,True,1.0,0.9331,True,True,True
E1_no_metadata,Northern_Yellow_Warbler_4ft.wav,Birdsongs Recordings\4ft\Northern_Yellow_Warbler_4ft.wav,Northern Yellow Warbler,Yellow Warbler,4ft,6.0,9.0,3.0,0.09999999999999964,0.033333333333333215,False,Common Virtuoso Katydid,0.2776,American Redstart,0.2445,Pacific-slope Flycatcher,0.0233,False,,0.0,False,False,False
E1_no_metadata,Northern_Yellow_Warbler_4ft.wav,Birdsongs Recordings\4ft\Northern_Yellow_Warbler_4ft.wav,Northern Yellow Warbler,Yellow Warbler,4ft,9.0,10.0,1.0,0.0,0.0,False,Sickle-winged Guan,0.0196,Philadelphia Vireo,0.0177,Eastern Towhee,0.0167,False,,0.0,False,False,False
E1_no_metadata,Oak_Titmouse_4ft.wav,Birdsongs Recordings\4ft\Oak_Titmouse_4ft.wav,Oak Titmouse,Oak Titmouse,4ft,0.0,3.0,3.0,1.3,0.43333333333333335,True,Juniper Titmouse,0.9185,Oak Titmouse,0.5834,Canyon Towhee,0.0095,True,2.0,0.5834,False,True,True
E1_no_metadata,Oak_Titmouse_4ft.wav,Birdsongs Recordings\4ft\Oak_Titmouse_4ft.wav,Oak Titmouse,Oak Titmouse,4ft,3.0,6.0,3.0,1.0000000000000004,0.3333333333333335,True,Oak Titmouse,0.9986,Tufted Titmouse,0.0041,Spotted Towhee,0.0023,True,1.0,0.9986,True,True,True
E1_no_metadata,Oak_Titmouse_4ft.wav,Birdsongs Recordings\4ft\Oak_Titmouse_4ft.wav,Oak Titmouse,Oak Titmouse,4ft,6.0,9.0,3.0,1.4499999999999993,0.4833333333333331,True,Oak Titmouse,0.9978,Carolina Wren,0.0227,Tufted Titmouse,0.0062,True,1.0,0.9978,True,True,True
E1_no_metadata,Oak_Titmouse_4ft.wav,Birdsongs Recordings\4ft\Oak_Titmouse_4ft.wav,Oak Titmouse,Oak Titmouse,4ft,9.0,10.0,1.0,0.9000000000000004,0.9000000000000004,True,Oak Titmouse,0.9989,Juniper Titmouse,0.0086,Tufted Titmouse,0.0022,True,1.0,0.9989,True,True,True
E1_no_metadata,Rock_Pigeon_4ft.wav,Birdsongs Recordings\4ft\Rock_Pigeon_4ft.wav,Rock Pigeon,Rock Pigeon,4ft,0.0,3.0,3.0,1.5499999999999998,0.5166666666666666,True,Rock Pigeon,0.9918,Tawny-browed Owl,0.0045,Speckled Pigeon,0.0043,True,1.0,0.9918,True,True,True
E1_no_metadata,Rock_Pigeon_4ft.wav,Birdsongs Recordings\4ft\Rock_Pigeon_4ft.wav,Rock Pigeon,Rock Pigeon,4ft,3.0,6.0,3.0,1.0499999999999998,0.3499999999999999,True,Rock Pigeon,0.9938,Least Bittern,0.0051,Tawny-browed Owl,0.0042,True,1.0,0.9938,True,True,True
E1_no_metadata,Rock_Pigeon_4ft.wav,Birdsongs Recordings\4ft\Rock_Pigeon_4ft.wav,Rock Pigeon,Rock Pigeon,4ft,6.0,9.0,3.0,1.0999999999999996,0.36666666666666653,True,Rock Pigeon,0.9948,Tawny-browed Owl,0.0149,Great Horned Owl,0.0026,True,1.0,0.9948,True,True,True
E1_no_metadata,Rock_Pigeon_4ft.wav,Birdsongs Recordings\4ft\Rock_Pigeon_4ft.wav,Rock Pigeon,Rock Pigeon,4ft,9.0,10.0,1.0,0.0,0.0,False,Scarlet Tanager,0.086,Ruby-throated Hummingbird,0.0254,Allen's Hummingbird,0.023,False,,0.0,False,False,False
E1_no_metadata,Song_Sparrow_4ft.wav,Birdsongs Recordings\4ft\Song_Sparrow_4ft.wav,Song Sparrow,Song Sparrow,4ft,0.0,3.0,3.0,0.0,0.0,False,Common Virtuoso Katydid,0.3351,Great Tit,0.0958,Northern Cardinal,0.0852,True,5.0,0.0392,False,False,True
E1_no_metadata,Song_Sparrow_4ft.wav,Birdsongs Recordings\4ft\Song_Sparrow_4ft.wav,Song Sparrow,Song Sparrow,4ft,3.0,6.0,3.0,2.6500000000000004,0.8833333333333334,True,Song Sparrow,0.9624,Swamp Sparrow,0.0028,Bewick's Wren,0.0019,True,1.0,0.9624,True,True,True
E1_no_metadata,Song_Sparrow_4ft.wav,Birdsongs Recordings\4ft\Song_Sparrow_4ft.wav,Song Sparrow,Song Sparrow,4ft,6.0,9.0,3.0,0.0,0.0,False,Scarlet Tanager,0.0707,Common Virtuoso Katydid,0.0384,Cape May Warbler,0.0297,False,,0.0,False,False,False
E1_no_metadata,Song_Sparrow_4ft.wav,Birdsongs Recordings\4ft\Song_Sparrow_4ft.wav,Song Sparrow,Song Sparrow,4ft,9.0,10.0,1.0,0.0,0.0,False,Osprey,0.1213,Scarlet Tanager,0.1171,Summer Tanager,0.0689,False,,0.0,False,False,False
E1_no_metadata,Spotted_Towhee_4ft.wav,Birdsongs Recordings\4ft\Spotted_Towhee_4ft.wav,Spotted Towhee,Spotted Towhee,4ft,0.0,3.0,3.0,1.3,0.43333333333333335,True,Spotted Towhee,0.9862,Green-tailed Towhee,0.0338,Yellow-eyed Junco,0.003,True,1.0,0.9862,True,True,True
E1_no_metadata,Spotted_Towhee_4ft.wav,Birdsongs Recordings\4ft\Spotted_Towhee_4ft.wav,Spotted Towhee,Spotted Towhee,4ft,3.0,6.0,3.0,0.0,0.0,False,Common Virtuoso Katydid,0.0674,Little Ringed Plover,0.0359,Wrentit,0.0348,False,,0.0,False,False,False
E1_no_metadata,Spotted_Towhee_4ft.wav,Birdsongs Recordings\4ft\Spotted_Towhee_4ft.wav,Spotted Towhee,Spotted Towhee,4ft,6.0,9.0,3.0,1.3500000000000005,0.4500000000000002,True,Spotted Towhee,0.9896,Green-tailed Towhee,0.1019,Virginia's Warbler,0.0044,True,1.0,0.9896,True,True,True
E1_no_metadata,Spotted_Towhee_4ft.wav,Birdsongs Recordings\4ft\Spotted_Towhee_4ft.wav,Spotted Towhee,Spotted Towhee,4ft,9.0,10.0,1.0,0.0,0.0,False,Bohemian Waxwing,0.1361,Common Kingfisher,0.1208,Dunnock,0.0232,False,,0.0,False,False,False
E1_no_metadata,American_Robin_8ft.wav,Birdsongs Recordings\8ft\American_Robin_8ft.wav,American Robin,American Robin,8ft,0.0,3.0,3.0,2.45,0.8166666666666668,True,American Robin,0.7723,Summer Tanager,0.2135,Song Thrush,0.0357,True,1.0,0.7723,True,True,True
E1_no_metadata,American_Robin_8ft.wav,Birdsongs Recordings\8ft\American_Robin_8ft.wav,American Robin,American Robin,8ft,3.0,6.0,3.0,1.9000000000000004,0.6333333333333334,True,American Robin,0.9597,Black-billed Thrush,0.0241,Austral Thrush,0.0155,True,1.0,0.9597,True,True,True
E1_no_metadata,American_Robin_8ft.wav,Birdsongs Recordings\8ft\American_Robin_8ft.wav,American Robin,American Robin,8ft,6.0,9.0,3.0,1.4000000000000004,0.4666666666666668,True,American Robin,0.969,Black Thrush,0.0365,Baltimore Oriole,0.0228,True,1.0,0.969,True,True,True
E1_no_metadata,American_Robin_8ft.wav,Birdsongs Recordings\8ft\American_Robin_8ft.wav,American Robin,American Robin,8ft,9.0,10.0,1.0,1.0,1.0,True,American Robin,0.7264,Black-headed Grosbeak,0.1164,Austral Thrush,0.0267,True,1.0,0.7264,True,True,True
E1_no_metadata,Annas_Hummingbird_8ft.wav,Birdsongs Recordings\8ft\Annas_Hummingbird_8ft.wav,Anna's Hummingbird,Anna's Hummingbird,8ft,0.0,3.0,3.0,1.5,0.5,True,Anna's Hummingbird,0.991,River Warbler,0.0059,Black Phoebe,0.002,True,1.0,0.991,True,True,True
E1_no_metadata,Annas_Hummingbird_8ft.wav,Birdsongs Recordings\8ft\Annas_Hummingbird_8ft.wav,Anna's Hummingbird,Anna's Hummingbird,8ft,3.0,6.0,3.0,3.0,1.0,True,Anna's Hummingbird,0.9947,River Warbler,0.0892,White-browed Scrubwren,0.0037,True,1.0,0.9947,True,True,True
E1_no_metadata,Annas_Hummingbird_8ft.wav,Birdsongs Recordings\8ft\Annas_Hummingbird_8ft.wav,Anna's Hummingbird,Anna's Hummingbird,8ft,6.0,9.0,3.0,3.0,1.0,True,Anna's Hummingbird,0.9986,Black Redstart,0.0035,Savannah Sparrow,0.0014,True,1.0,0.9986,True,True,True
E1_no_metadata,Annas_Hummingbird_8ft.wav,Birdsongs Recordings\8ft\Annas_Hummingbird_8ft.wav,Anna's Hummingbird,Anna's Hummingbird,8ft,9.0,10.0,1.0,0.6999999999999993,0.6999999999999993,True,Anna's Hummingbird,0.8509,Grassland Yellow-Finch,0.1683,Clay-colored Sparrow,0.0979,True,1.0,0.8509,True,True,True
